,best_threshold,best_profit_ration,best_profit,0.0_precision,0.0_recall,0.0_f1-score,0.0_support,1.0_precision,1.0_recall,1.0_f1-score,1.0_support,micro avg_precision,micro avg_recall,micro avg_f1-score,micro avg_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,recall,precision,f1_score,model_type,params,auroc
0,0.275,0.20833333333333334,80,0.9098039215686274,0.8529411764705882,0.8804554079696395,272,0.38461538461538464,0.5208333333333334,0.4424778761061947,48,0.803125,0.803125,0.803125,320,0.6472096530920061,0.6868872549019608,0.6614666420379172,320,0.8310256410256411,0.803125,0.8147587781901228,320,0.5208333333333334,0.38461538461538464,0.4424778761061947,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 50}",0.7282092524509803
0,0.925,0.22135416666666666,85,0.9053030303030303,0.8786764705882353,0.8917910447761194,272,0.4107142857142857,0.4791666666666667,0.44230769230769235,48,0.81875,0.81875,0.81875,320,0.6580086580086579,0.678921568627451,0.6670493685419059,320,0.8311147186147186,0.81875,0.8243685419058554,320,0.4791666666666667,0.4107142857142857,0.44230769230769235,naive_bayes,{'nb__alpha': 0.25},0.7762714460784315
0,0.275,0.4947916666666667,190,0.9490196078431372,0.8897058823529411,0.9184060721062619,272,0.5384615384615384,0.7291666666666666,0.6194690265486725,48,0.865625,0.865625,0.865625,320,0.7437405731523379,0.8094362745098038,0.7689375493274673,320,0.8874358974358975,0.865625,0.8735655152726235,320,0.7291666666666666,0.5384615384615384,0.6194690265486725,logistic_regression,"{'lr__C': 4.281332398719396, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.8897824754901961
0,0.275,0.3046875,117,0.927710843373494,0.8492647058823529,0.8867562380038388,272,0.4225352112676056,0.625,0.5042016806722689,48,0.815625,0.815625,0.815625,320,0.6751230273205497,0.7371323529411764,0.6954789593380539,320,0.8519344985576106,0.815625,0.8293730544041032,320,0.625,0.4225352112676056,0.5042016806722689,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8145297181372549
0,0.325,0.4375,168,0.9323308270676691,0.9117647058823529,0.9219330855018587,272,0.5555555555555556,0.625,0.5882352941176471,48,0.86875,0.86875,0.86875,320,0.7439431913116124,0.7683823529411764,0.7550841898097529,320,0.8758145363408522,0.86875,0.871878416794227,320,0.625,0.5555555555555556,0.5882352941176471,xgboost,,0.8811274509803921
0,0.5,0.3125,120,0.9045936395759717,0.9411764705882353,0.9225225225225224,272,0.5675675675675675,0.4375,0.4941176470588235,48,0.865625,0.865625,0.865625,320,0.7360806035717696,0.6893382352941176,0.708320084790673,320,0.854039728774711,0.865625,0.8582617912029675,320,0.4375,0.5675675675675675,0.4941176470588235,adaboost,,0.8279718137254902
0,0.2,0.2630208333333333,101,0.9203187250996016,0.8492647058823529,0.8833652007648184,272,0.4057971014492754,0.5833333333333334,0.47863247863247865,48,0.809375,0.809375,0.809375,320,0.6630579132744385,0.7162990196078431,0.6809988396986485,320,0.8431404815520527,0.809375,0.8226552924449674,320,0.5833333333333334,0.4057971014492754,0.47863247863247865,gradientboost,,0.8179764093137255
0,0.65,0.3697916666666667,142,0.911660777385159,0.9485294117647058,0.9297297297297297,272,0.6216216216216216,0.4791666666666667,0.5411764705882353,48,0.878125,0.878125,0.878125,320,0.7666411995033904,0.7138480392156863,0.7354531001589825,320,0.8681549040206284,0.878125,0.8714467408585055,320,0.4791666666666667,0.6216216216216216,0.5411764705882353,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8503370098039216
0,0.75,0.4609375,177,0.9330855018587361,0.9227941176470589,0.9279112754158966,272,0.5882352941176471,0.625,0.6060606060606061,48,0.878125,0.878125,0.878125,320,0.7606603979881916,0.7738970588235294,0.7669859407382513,320,0.8813579706975727,0.878125,0.879633675012603,320,0.625,0.5882352941176471,0.6060606060606061,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8672640931372549
0,0.225,0.3515625,135,0.9294117647058824,0.8713235294117647,0.8994307400379506,272,0.46153846153846156,0.625,0.5309734513274336,48,0.834375,0.834375,0.834375,320,0.6954751131221719,0.7481617647058824,0.7152020956826921,320,0.8592307692307692,0.834375,0.844162146731373,320,0.625,0.46153846153846156,0.5309734513274336,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 50}",0.7778033088235293
0,0.9500000000000001,0.3072916666666667,118,0.9090909090909091,0.9191176470588235,0.9140767824497257,272,0.5111111111111111,0.4791666666666667,0.4946236559139785,48,0.853125,0.853125,0.853125,320,0.7101010101010101,0.6991421568627451,0.704350219181852,320,0.8493939393939393,0.853125,0.8511588134693635,320,0.4791666666666667,0.5111111111111111,0.4946236559139785,naive_bayes,{'nb__alpha': 0.25},0.8017003676470588
0,0.225,0.5729166666666666,220,0.9711934156378601,0.8676470588235294,0.9165048543689321,272,0.5324675324675324,0.8541666666666666,0.656,48,0.865625,0.865625,0.865625,320,0.7518304740526962,0.860906862745098,0.7862524271844661,320,0.9053845331623108,0.865625,0.8774291262135924,320,0.8541666666666666,0.5324675324675324,0.656,logistic_regression,"{'lr__C': 4.281332398719396, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.9286917892156863
0,0.225,0.4114583333333333,158,0.9535864978902954,0.8308823529411765,0.8880157170923378,272,0.4457831325301205,0.7708333333333334,0.5648854961832062,48,0.821875,0.821875,0.821875,320,0.699684815210208,0.8008578431372549,0.7264506066377721,320,0.877415993086269,0.821875,0.8395461839559681,320,0.7708333333333334,0.4457831325301205,0.5648854961832062,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8491498161764705
0,0.30000000000000004,0.4609375,177,0.9330855018587361,0.9227941176470589,0.9279112754158966,272,0.5882352941176471,0.625,0.6060606060606061,48,0.878125,0.878125,0.878125,320,0.7606603979881916,0.7738970588235294,0.7669859407382513,320,0.8813579706975727,0.878125,0.879633675012603,320,0.625,0.5882352941176471,0.6060606060606061,xgboost,,0.8754595588235294
0,0.5,0.4583333333333333,176,0.927536231884058,0.9411764705882353,0.9343065693430658,272,0.6363636363636364,0.5833333333333334,0.6086956521739131,48,0.8875,0.8875,0.8875,320,0.7819499341238472,0.7622549019607843,0.7715011107584895,320,0.8838603425559948,0.8875,0.8854649317676928,320,0.5833333333333334,0.6363636363636364,0.6086956521739131,adaboost,,0.8860294117647058
0,0.225,0.3567708333333333,137,0.9239543726235742,0.8933823529411765,0.9084112149532712,272,0.49122807017543857,0.5833333333333334,0.5333333333333333,48,0.846875,0.846875,0.846875,320,0.7075912213995064,0.7383578431372549,0.7208722741433022,320,0.8590454272563539,0.846875,0.8521495327102805,320,0.5833333333333334,0.49122807017543857,0.5333333333333333,gradientboost,,0.8072533700980392
0,0.5750000000000001,0.515625,198,0.9347826086956522,0.9485294117647058,0.9416058394160585,272,0.6818181818181818,0.625,0.6521739130434783,48,0.9,0.9,0.9,320,0.808300395256917,0.7867647058823529,0.7968898762297684,320,0.8968379446640317,0.9,0.8981910504601714,320,0.625,0.6818181818181818,0.6521739130434783,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.887484681372549
0,0.30000000000000004,0.3098958333333333,119,0.914179104477612,0.9007352941176471,0.9074074074074076,272,0.4807692307692308,0.5208333333333334,0.5,48,0.84375,0.84375,0.84375,320,0.6974741676234214,0.7107843137254902,0.7037037037037037,320,0.8491676234213548,0.84375,0.8462962962962965,320,0.5208333333333334,0.4807692307692308,0.5,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8179381127450981
0,0.1,0.3697916666666667,142,0.936,0.8602941176470589,0.8965517241379312,272,0.45714285714285713,0.6666666666666666,0.5423728813559322,48,0.83125,0.83125,0.83125,320,0.6965714285714286,0.7634803921568627,0.7194623027469317,320,0.8641714285714286,0.83125,0.8434248977206312,320,0.6666666666666666,0.45714285714285713,0.5423728813559322,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 50}",0.8006280637254901
0,0.9750000000000001,0.21614583333333334,83,0.89568345323741,0.9154411764705882,0.9054545454545455,272,0.4523809523809524,0.3958333333333333,0.4222222222222222,48,0.8375,0.8375,0.8375,320,0.6740322028091812,0.6556372549019608,0.6638383838383839,320,0.8291880781089415,0.8375,0.832969696969697,320,0.3958333333333333,0.4523809523809524,0.4222222222222222,naive_bayes,{'nb__alpha': 0.25},0.7578890931372549
0,0.17500000000000002,0.5807291666666666,223,0.9828326180257511,0.8419117647058824,0.9069306930693068,272,0.5057471264367817,0.9166666666666666,0.6518518518518518,48,0.853125,0.853125,0.853125,320,0.7442898722312663,0.8792892156862745,0.7793912724605794,320,0.9112697942874057,0.853125,0.8686688668866885,320,0.9166666666666666,0.5057471264367817,0.6518518518518518,logistic_regression,"{'lr__C': 4.281332398719396, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.9297640931372548
0,0.325,0.1796875,69,0.8984962406015038,0.8786764705882353,0.8884758364312267,272,0.3888888888888889,0.4375,0.411764705882353,48,0.8125,0.8125,0.8125,320,0.6436925647451963,0.6580882352941176,0.6501202711567898,320,0.8220551378446116,0.8125,0.8169691668488956,320,0.4375,0.3888888888888889,0.411764705882353,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.7533318014705882
0,0.2,0.4921875,189,0.9625,0.8492647058823529,0.90234375,272,0.4875,0.8125,0.6093749999999999,48,0.84375,0.84375,0.84375,320,0.725,0.8308823529411764,0.755859375,320,0.89125,0.84375,0.8583984375,320,0.8125,0.4875,0.6093749999999999,xgboost,,0.9050245098039216
0,0.5,0.3098958333333333,119,0.9,0.9595588235294118,0.9288256227758007,272,0.6333333333333333,0.3958333333333333,0.4871794871794872,48,0.875,0.875,0.875,320,0.7666666666666666,0.6776960784313726,0.708002554977644,320,0.86,0.875,0.8625787024363536,320,0.3958333333333333,0.6333333333333333,0.4871794871794872,adaboost,,0.9136795343137255
0,0.275,0.3333333333333333,128,0.9078014184397163,0.9411764705882353,0.924187725631769,272,0.5789473684210527,0.4583333333333333,0.5116279069767442,48,0.86875,0.86875,0.86875,320,0.7433743934303845,0.6997549019607843,0.7179078163042566,320,0.8584733109369168,0.86875,0.8623037528335153,320,0.4583333333333333,0.5789473684210527,0.5116279069767442,gradientboost,,0.8220741421568628
0,0.525,0.3697916666666667,142,0.911660777385159,0.9485294117647058,0.9297297297297297,272,0.6216216216216216,0.4791666666666667,0.5411764705882353,48,0.878125,0.878125,0.878125,320,0.7666411995033904,0.7138480392156863,0.7354531001589825,320,0.8681549040206284,0.878125,0.8714467408585055,320,0.4791666666666667,0.6216216216216216,0.5411764705882353,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8534007352941176
0,0.05,0.3541666666666667,136,0.9266409266409267,0.8823529411764706,0.9039548022598871,272,0.47540983606557374,0.6041666666666666,0.5321100917431192,48,0.840625,0.840625,0.840625,320,0.7010253813532502,0.7432598039215685,0.7180324470015031,320,0.8589562630546237,0.840625,0.8481780956823719,320,0.6041666666666666,0.47540983606557374,0.5321100917431192,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.8330269607843137
0,0.07500000000000001,0.3619791666666667,139,0.9559471365638766,0.7977941176470589,0.8697394789579158,272,0.40860215053763443,0.7916666666666666,0.5390070921985817,48,0.796875,0.796875,0.796875,320,0.6822746435507555,0.7947303921568627,0.7043732855782487,320,0.8738453886599403,0.796875,0.8201296209440156,320,0.7916666666666666,0.40860215053763443,0.5390070921985817,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 5, 'dt__max_features': None, 'dt__min_samples_split': 50}",0.8500306372549019
0,0.925,0.328125,126,0.9124087591240876,0.9191176470588235,0.9157509157509157,272,0.5217391304347826,0.5,0.5106382978723404,48,0.85625,0.85625,0.85625,320,0.7170739447794351,0.7095588235294117,0.713194606811628,320,0.8538083148206919,0.85625,0.8549840230691295,320,0.5,0.5217391304347826,0.5106382978723404,naive_bayes,{'nb__alpha': 0.25},0.7781862745098038
0,0.225,0.4869791666666667,187,0.939622641509434,0.9154411764705882,0.9273743016759776,272,0.5818181818181818,0.6666666666666666,0.6213592233009707,48,0.878125,0.878125,0.878125,320,0.7607204116638079,0.7910539215686274,0.7743667624884741,320,0.8859519725557462,0.878125,0.8814720399197264,320,0.6666666666666666,0.5818181818181818,0.6213592233009707,logistic_regression,"{'lr__C': 4.281332398719396, 'lr__penalty': 'l1', 'lr__solver': 'liblinear'}",0.88671875
0,0.35000000000000003,0.2578125,99,0.8954703832752613,0.9448529411764706,0.9194991055456172,272,0.5454545454545454,0.375,0.4444444444444444,48,0.859375,0.859375,0.859375,320,0.7204624643649034,0.6599264705882353,0.6819717749950308,320,0.8429680076021538,0.859375,0.8482409063804413,320,0.375,0.5454545454545454,0.4444444444444444,xtree,"{'xtree__criterion': 'entropy', 'xtree__min_samples_leaf': 1, 'xtree__min_samples_split': 5}",0.8018918504901962
0,0.15000000000000002,0.4583333333333333,176,0.9547325102880658,0.8529411764705882,0.9009708737864077,272,0.4805194805194805,0.7708333333333334,0.592,48,0.840625,0.840625,0.840625,320,0.7176259954037731,0.8118872549019608,0.7464854368932039,320,0.8836005558227781,0.840625,0.8546252427184466,320,0.7708333333333334,0.4805194805194805,0.592,xgboost,,0.8903952205882353
0,0.5,0.23177083333333334,89,0.8900343642611683,0.9522058823529411,0.9200710479573712,272,0.5517241379310345,0.3333333333333333,0.4155844155844156,48,0.859375,0.859375,0.859375,320,0.7208792510961014,0.6427696078431372,0.6678277317708934,320,0.8392878303116482,0.859375,0.8443980531014278,320,0.3333333333333333,0.5517241379310345,0.4155844155844156,adaboost,,0.85546875
0,0.25,0.3776041666666667,145,0.9119718309859155,0.9522058823529411,0.9316546762589928,272,0.6388888888888888,0.4791666666666667,0.5476190476190476,48,0.88125,0.88125,0.88125,320,0.7754303599374022,0.7156862745098039,0.7396368619390201,320,0.8710093896713615,0.88125,0.874049331963001,320,0.4791666666666667,0.6388888888888888,0.5476190476190476,gradientboost,,0.8502604166666667
0,0.4,0.4479166666666667,172,0.9219858156028369,0.9558823529411765,0.9386281588447654,272,0.6842105263157895,0.5416666666666666,0.6046511627906976,48,0.89375,0.89375,0.89375,320,0.8030981709593132,0.7487745098039216,0.7716396608177315,320,0.8863195222097797,0.89375,0.8885316094366551,320,0.5416666666666666,0.6842105263157895,0.6046511627906976,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.8598345588235293
