,0.0_f1-score,0.0_precision,0.0_recall,0.0_support,0_f1-score,0_precision,0_recall,0_support,1.0_f1-score,1.0_precision,1.0_recall,1.0_support,1_f1-score,1_precision,1_recall,1_support,auroc,best_profit,best_profit_ration,best_threshold,f1_score,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,model_type,params,precision,recall,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0,0.958904109589041,0.9210526315789473,1.0,35.0,,,,,0.0,0.0,0.0,3.0,,,,,0.7333333333333333,0,0.0,0.025,0.0,0.4794520547945205,0.4605263157894737,0.5,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.0,0.0,0.8832011535688536,0.8483379501385041,0.9210526315789473,38
0,0.958904109589041,0.9210526315789473,1.0,35.0,,,,,0.0,0.0,0.0,3.0,,,,,0.8047619047619048,0,0.0,0.525,0.0,0.4794520547945205,0.4605263157894737,0.5,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.0,0.0,0.8832011535688536,0.8483379501385041,0.9210526315789473,38
0,0.9428571428571428,0.9428571428571428,0.9428571428571428,35.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,,,,,0.7714285714285714,2,0.08333333333333333,0.775,0.3333333333333333,0.638095238095238,0.638095238095238,0.638095238095238,38,0.8947368421052632,0.8947368421052632,0.8947368421052632,38,naive_bayes,{'nb__alpha': 0.75},0.3333333333333333,0.3333333333333333,0.8947368421052632,0.8947368421052632,0.8947368421052632,38
0,0.9714285714285714,0.9714285714285714,0.9714285714285714,35.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0,,,,,0.9714285714285714,13,0.5416666666666666,0.25,0.6666666666666666,0.819047619047619,0.819047619047619,0.819047619047619,38,0.9473684210526315,0.9473684210526315,0.9473684210526315,38,logistic_regression,"{'lr__C': 0.615848211066026, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.6666666666666666,0.6666666666666666,0.9473684210526315,0.9473684210526315,0.9473684210526315,38
0,0.9565217391304348,0.9705882352941176,0.9428571428571428,35.0,,,,,0.5714285714285715,0.5,0.6666666666666666,3.0,,,,,0.8571428571428571,10,0.4166666666666667,0.125,0.5714285714285715,0.7639751552795031,0.7352941176470589,0.8047619047619048,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,xgboost,,0.5,0.6666666666666666,0.9261196469434456,0.93343653250774,0.9210526315789473,38
0,0.958904109589041,0.9210526315789473,1.0,35.0,,,,,0.0,0.0,0.0,3.0,,,,,0.6,0,0.0,0.525,0.0,0.4794520547945205,0.4605263157894737,0.5,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,adaboost,,0.0,0.0,0.8832011535688536,0.8483379501385041,0.9210526315789473,38
0,0.9577464788732395,0.9444444444444444,0.9714285714285714,35.0,,,,,0.4,0.5,0.3333333333333333,3.0,,,,,0.8476190476190476,5,0.20833333333333334,0.225,0.4,0.6788732394366197,0.7222222222222222,0.6523809523809524,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,gradientboost,,0.5,0.3333333333333333,0.9137138621200891,0.9093567251461989,0.9210526315789473,38
0,0.9577464788732395,0.9444444444444444,0.9714285714285714,35.0,,,,,0.4,0.5,0.3333333333333333,3.0,,,,,0.8571428571428572,5,0.20833333333333334,0.325,0.4,0.6788732394366197,0.7222222222222222,0.6523809523809524,38,0.9210526315789473,0.9210526315789473,0.9210526315789473,38,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5,0.3333333333333333,0.9137138621200891,0.9093567251461989,0.9210526315789473,38
0,0.9333333333333333,0.8974358974358975,0.9722222222222222,36.0,,,,,0.7058823529411764,0.8571428571428571,0.6,10.0,,,,,0.8333333333333334,45,0.5625,0.07500000000000001,0.7058823529411764,0.8196078431372549,0.8772893772893773,0.7861111111111111,46,0.8913043478260869,0.8913043478260869,0.8913043478260869,46,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.8571428571428571,0.6,0.8838874680306905,0.8886765408504538,0.8913043478260869,46
0,0.8974358974358975,0.8333333333333334,0.9722222222222222,36.0,,,,,0.4285714285714285,0.75,0.3,10.0,,,,,0.6208333333333333,21,0.2625,0.6000000000000001,0.4285714285714285,0.663003663003663,0.7916666666666667,0.6361111111111111,46,0.8260869565217391,0.8260869565217391,0.8260869565217391,46,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.75,0.3,0.7955088389870998,0.8152173913043478,0.8260869565217391,46
0,0.8985507246376813,0.9393939393939394,0.8611111111111112,36.0,,,,,0.6956521739130435,0.6153846153846154,0.8,10.0,,,,,0.8583333333333334,49,0.6125,0.55,0.6956521739130435,0.7971014492753623,0.7773892773892774,0.8305555555555556,46,0.8478260869565218,0.8478260869565217,0.8478260869565217,46,naive_bayes,{'nb__alpha': 0.75},0.6153846153846154,0.8,0.8544423440453687,0.868957129826695,0.8478260869565217,46
0,0.9315068493150684,0.918918918918919,0.9444444444444444,36.0,,,,,0.7368421052631577,0.7777777777777778,0.7,10.0,,,,,0.8916666666666666,50,0.625,0.17500000000000002,0.7368421052631577,0.8341744772891131,0.8483483483483484,0.8222222222222222,46,0.8913043478260869,0.8913043478260869,0.8913043478260869,46,logistic_regression,"{'lr__C': 0.615848211066026, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.7777777777777778,0.7,0.8891884266950878,0.8882360621491057,0.8913043478260869,46
0,0.8529411764705882,0.90625,0.8055555555555556,36.0,,,,,0.5833333333333334,0.5,0.7,10.0,,,,,0.7694444444444444,35,0.4375,0.07500000000000001,0.5833333333333334,0.7181372549019608,0.703125,0.7527777777777778,46,0.782608695652174,0.782608695652174,0.782608695652174,46,xgboost,,0.5,0.7,0.7943307757885762,0.8179347826086957,0.782608695652174,46
0,0.7241379310344828,0.9545454545454546,0.5833333333333334,36.0,,,,,0.5294117647058825,0.375,0.9,10.0,,,,,0.7388888888888889,27,0.3375,0.4,0.5294117647058825,0.6267748478701827,0.6647727272727273,0.7416666666666667,46,0.6521739130434783,0.6521739130434783,0.6521739130434783,46,adaboost,,0.375,0.9,0.6818061557456566,0.8285573122529645,0.6521739130434783,46
0,0.819672131147541,1.0,0.6944444444444444,36.0,,,,,0.6451612903225806,0.47619047619047616,1.0,10.0,,,,,0.8833333333333333,47,0.5875,0.1,0.6451612903225806,0.7324167107350608,0.7380952380952381,0.8472222222222222,46,0.7608695652173914,0.7608695652173914,0.7608695652173914,46,gradientboost,,0.47619047619047616,1.0,0.7817349918377671,0.8861283643892339,0.7608695652173914,46
0,0.8823529411764706,0.9375,0.8333333333333334,36.0,,,,,0.6666666666666666,0.5714285714285714,0.8,10.0,,,,,0.8611111111111112,46,0.575,0.17500000000000002,0.6666666666666666,0.7745098039215685,0.7544642857142857,0.8166666666666667,46,0.8260869565217391,0.8260869565217391,0.8260869565217391,46,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5714285714285714,0.8,0.835464620630861,0.8579192546583851,0.8260869565217391,46
0,0.946236559139785,0.9166666666666666,0.9777777777777777,45.0,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,6.0,,,,,0.7481481481481481,13,0.2708333333333333,0.25,0.4444444444444444,0.6953405017921147,0.7916666666666666,0.6555555555555556,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,grid_search_MLP,"{'mlpc__hidden_layer_sizes': 3, 'mlpc__learning_rate_init': 0.01}",0.6666666666666666,0.3333333333333333,0.8872021927050391,0.8872549019607843,0.9019607843137255,51
0,0.9473684210526316,0.9,1.0,45.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.7740740740740741,8,0.16666666666666666,0.30000000000000004,0.2857142857142857,0.6165413533834587,0.95,0.5833333333333334,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",1.0,0.16666666666666666,0.8695267580716498,0.9117647058823529,0.9019607843137255,51
0,0.946236559139785,0.9166666666666666,0.9777777777777777,45.0,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,6.0,,,,,0.6888888888888889,13,0.2708333333333333,0.875,0.4444444444444444,0.6953405017921147,0.7916666666666666,0.6555555555555556,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,naive_bayes,{'nb__alpha': 0.75},0.6666666666666666,0.3333333333333333,0.8872021927050391,0.8872549019607843,0.9019607843137255,51
0,0.945054945054945,0.9347826086956522,0.9555555555555556,45.0,,,,,0.5454545454545454,0.6,0.5,6.0,,,,,0.8037037037037037,18,0.375,0.2,0.5454545454545454,0.7452547452547452,0.7673913043478261,0.7277777777777779,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,logistic_regression,"{'lr__C': 0.615848211066026, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.6,0.5,0.8980431333372509,0.8953964194373403,0.9019607843137255,51
0,0.9069767441860465,0.9512195121951219,0.8666666666666667,45.0,,,,,0.5,0.4,0.6666666666666666,6.0,,,,,0.8296296296296296,14,0.2916666666666667,0.05,0.5,0.7034883720930232,0.6756097560975609,0.7666666666666666,51,0.8431372549019607,0.8431372549019608,0.8431372549019608,51,xgboost,,0.4,0.6666666666666666,0.8590971272229823,0.8863701578192252,0.8431372549019608,51
0,0.9473684210526316,0.9,1.0,45.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.6851851851851851,8,0.16666666666666666,0.525,0.2857142857142857,0.6165413533834587,0.95,0.5833333333333334,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,adaboost,,1.0,0.16666666666666666,0.8695267580716498,0.9117647058823529,0.9019607843137255,51
0,0.9473684210526316,0.9,1.0,45.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.6111111111111112,8,0.16666666666666666,0.375,0.2857142857142857,0.6165413533834587,0.95,0.5833333333333334,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,gradientboost,,1.0,0.16666666666666666,0.8695267580716498,0.9117647058823529,0.9019607843137255,51
0,0.945054945054945,0.9347826086956522,0.9555555555555556,45.0,,,,,0.5454545454545454,0.6,0.5,6.0,,,,,0.774074074074074,18,0.375,0.275,0.5454545454545454,0.7452547452547452,0.7673913043478261,0.7277777777777779,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6,0.5,0.8980431333372509,0.8953964194373403,0.9019607843137255,51
0,0.9069767441860465,0.9512195121951219,0.8666666666666667,45.0,,,,,0.5,0.4,0.6666666666666666,6.0,,,,,0.8296296296296296,14,0.2916666666666667,0.05,0.5,0.7034883720930232,0.6756097560975609,0.7666666666666666,51,0.8431372549019607,0.8431372549019608,0.8431372549019608,51,xgboost,,0.4,0.6666666666666666,0.8590971272229823,0.8863701578192252,0.8431372549019608,51
0,0.9473684210526316,0.9,1.0,45.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.6851851851851851,8,0.16666666666666666,0.525,0.2857142857142857,0.6165413533834587,0.95,0.5833333333333334,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,adaboost,,1.0,0.16666666666666666,0.8695267580716498,0.9117647058823529,0.9019607843137255,51
0,0.9473684210526316,0.9,1.0,45.0,,,,,0.2857142857142857,1.0,0.16666666666666666,6.0,,,,,0.725925925925926,8,0.16666666666666666,0.25,0.2857142857142857,0.6165413533834587,0.95,0.5833333333333334,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,gradientboost,,1.0,0.16666666666666666,0.8695267580716498,0.9117647058823529,0.9019607843137255,51
0,0.946236559139785,0.9166666666666666,0.9777777777777777,45.0,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,6.0,,,,,0.7444444444444445,13,0.2708333333333333,0.35000000000000003,0.4444444444444444,0.6953405017921147,0.7916666666666666,0.6555555555555556,51,0.9019607843137255,0.9019607843137255,0.9019607843137255,51,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.6666666666666666,0.3333333333333333,0.8872021927050391,0.8872549019607843,0.9019607843137255,51
0,0.9367088607594938,0.9024390243902439,0.9736842105263158,38.0,,,,,0.4444444444444444,0.6666666666666666,0.3333333333333333,6.0,,,,,0.7719298245614035,13,0.2708333333333333,0.2,0.4444444444444444,0.6905766526019691,0.7845528455284553,0.6535087719298246,44,0.8863636363636365,0.8863636363636364,0.8863636363636364,44,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.6666666666666666,0.3333333333333333,0.8695818948983507,0.8702882483370289,0.8863636363636364,44
0,0.9210526315789473,0.9210526315789473,0.9210526315789473,38.0,,,,,0.5,0.5,0.5,6.0,,,,,0.7105263157894737,15,0.3125,0.025,0.5,0.7105263157894737,0.7105263157894737,0.7105263157894737,44,0.8636363636363636,0.8636363636363636,0.8636363636363636,44,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.5,0.5,0.8636363636363636,0.8636363636363636,0.8636363636363636,44
0,0.8888888888888888,0.9411764705882353,0.8421052631578947,38.0,,,,,0.5,0.4,0.6666666666666666,6.0,,,,,0.7631578947368421,14,0.2916666666666667,0.375,0.5,0.6944444444444444,0.6705882352941177,0.7543859649122806,44,0.8181818181818182,0.8181818181818182,0.8181818181818182,44,naive_bayes,{'nb__alpha': 0},0.4,0.6666666666666666,0.8358585858585859,0.867379679144385,0.8181818181818182,44
0,0.9610389610389611,0.9487179487179487,0.9736842105263158,38.0,,,,,0.7272727272727272,0.8,0.6666666666666666,6.0,,,,,0.9298245614035088,29,0.6041666666666666,0.125,0.7272727272727272,0.8441558441558441,0.8743589743589744,0.8201754385964912,44,0.9318181818181818,0.9318181818181818,0.9318181818181818,44,logistic_regression,"{'lr__C': 3792.690190732246, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.8,0.6666666666666666,0.9291617473435655,0.9284382284382285,0.9318181818181818,44
0,0.9333333333333332,0.9459459459459459,0.9210526315789473,38.0,,,,,0.6153846153846153,0.5714285714285714,0.6666666666666666,6.0,,,,,0.8114035087719298,23,0.4791666666666667,0.07500000000000001,0.6153846153846153,0.7743589743589743,0.7586872586872586,0.7938596491228069,44,0.8863636363636365,0.8863636363636364,0.8863636363636364,44,xgboost,,0.5714285714285714,0.6666666666666666,0.8899766899766899,0.8948753948753949,0.8863636363636364,44
0,0.9500000000000001,0.9047619047619048,1.0,38.0,,,,,0.5,1.0,0.3333333333333333,6.0,,,,,0.763157894736842,16,0.3333333333333333,0.47500000000000003,0.5,0.7250000000000001,0.9523809523809523,0.6666666666666666,44,0.9090909090909091,0.9090909090909091,0.9090909090909091,44,adaboost,,1.0,0.3333333333333333,0.8886363636363637,0.9177489177489178,0.9090909090909091,44
0,0.904109589041096,0.9428571428571428,0.868421052631579,38.0,,,,,0.5333333333333333,0.4444444444444444,0.6666666666666666,6.0,,,,,0.8289473684210527,17,0.3541666666666667,0.125,0.5333333333333333,0.7187214611872146,0.6936507936507936,0.7675438596491229,44,0.8409090909090909,0.8409090909090909,0.8409090909090909,44,gradientboost,,0.4444444444444444,0.6666666666666666,0.853549190535492,0.8748917748917748,0.8409090909090909,44
0,0.8857142857142857,0.96875,0.8157894736842105,38.0,,,,,0.5555555555555556,0.4166666666666667,0.8333333333333334,6.0,,,,,0.8508771929824561,19,0.3958333333333333,0.1,0.5555555555555556,0.7206349206349206,0.6927083333333334,0.8245614035087719,44,0.8181818181818182,0.8181818181818182,0.8181818181818182,44,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.4166666666666667,0.8333333333333334,0.8406926406926408,0.8934659090909091,0.8181818181818182,44
0,0.9382716049382717,0.8837209302325582,1.0,38.0,,,,,0.6153846153846153,1.0,0.4444444444444444,9.0,,,,,0.9035087719298246,32,0.4444444444444444,0.125,0.6153846153846153,0.7768281101614435,0.9418604651162791,0.7222222222222222,47,0.8936170212765957,0.8936170212765957,0.8936170212765957,47,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",1.0,0.4444444444444444,0.8764421814067205,0.9059871350816429,0.8936170212765957,47
0,0.9113924050632912,0.8780487804878049,0.9473684210526315,38.0,,,,,0.5333333333333333,0.6666666666666666,0.4444444444444444,9.0,,,,,0.6944444444444444,26,0.3611111111111111,0.05,0.5333333333333333,0.7223628691983123,0.7723577235772358,0.695906432748538,47,0.8510638297872339,0.851063829787234,0.851063829787234,47,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.6666666666666666,0.4444444444444444,0.8389981147320226,0.8375713544369486,0.851063829787234,47
0,0.9230769230769231,0.9,0.9473684210526315,38.0,,,,,0.6250000000000001,0.7142857142857143,0.5555555555555556,9.0,,,,,0.8304093567251463,34,0.4722222222222222,0.7250000000000001,0.6250000000000001,0.7740384615384617,0.8071428571428572,0.7514619883040936,47,0.8723404255319149,0.8723404255319149,0.8723404255319149,47,naive_bayes,{'nb__alpha': 0},0.7142857142857143,0.5555555555555556,0.865998363338789,0.864437689969605,0.8723404255319149,47
0,0.904109589041096,0.9428571428571428,0.868421052631579,38.0,,,,,0.6666666666666666,0.5833333333333334,0.7777777777777778,9.0,,,,,0.9005847953216375,41,0.5694444444444444,0.15000000000000002,0.6666666666666666,0.7853881278538812,0.763095238095238,0.8230994152046784,47,0.8510638297872339,0.851063829787234,0.851063829787234,47,logistic_regression,"{'lr__C': 3792.690190732246, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.5833333333333334,0.7777777777777778,0.8586417953949287,0.8740121580547112,0.851063829787234,47
0,0.8947368421052632,0.8947368421052632,0.8947368421052632,38.0,,,,,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0,,,,,0.8508771929824561,28,0.3888888888888889,0.07500000000000001,0.5555555555555556,0.7251461988304093,0.7251461988304093,0.7251461988304093,47,0.8297872340425532,0.8297872340425532,0.8297872340425532,47,xgboost,,0.5555555555555556,0.5555555555555556,0.8297872340425532,0.8297872340425532,0.8297872340425532,47
0,0.8831168831168831,0.8717948717948718,0.8947368421052632,38.0,,,,,0.47058823529411764,0.5,0.4444444444444444,9.0,,,,,0.7280701754385965,20,0.2777777777777778,0.47500000000000003,0.47058823529411764,0.6768525592055004,0.6858974358974359,0.6695906432748537,47,0.8085106382978723,0.8085106382978723,0.8085106382978723,47,adaboost,,0.5,0.4444444444444444,0.8041220356614599,0.8006001091107475,0.8085106382978723,47
0,0.868421052631579,0.868421052631579,0.868421052631579,38.0,,,,,0.4444444444444444,0.4444444444444444,0.4444444444444444,9.0,,,,,0.7529239766081871,17,0.2361111111111111,0.125,0.4444444444444444,0.6564327485380117,0.6564327485380117,0.6564327485380117,47,0.7872340425531915,0.7872340425531915,0.7872340425531915,47,gradientboost,,0.4444444444444444,0.4444444444444444,0.7872340425531915,0.7872340425531915,0.7872340425531915,47
0,0.9230769230769231,0.9,0.9473684210526315,38.0,,,,,0.6250000000000001,0.7142857142857143,0.5555555555555556,9.0,,,,,0.8654970760233918,34,0.4722222222222222,0.30000000000000004,0.6250000000000001,0.7740384615384617,0.8071428571428572,0.7514619883040936,47,0.8723404255319149,0.8723404255319149,0.8723404255319149,47,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.7142857142857143,0.5555555555555556,0.865998363338789,0.864437689969605,0.8723404255319149,47
0,0.9444444444444444,0.9444444444444444,0.9444444444444444,36.0,,,,,0.6,0.6,0.6,5.0,,,,,0.8333333333333334,18,0.45,0.125,0.6,0.7722222222222221,0.7722222222222221,0.7722222222222221,41,0.9024390243902439,0.9024390243902439,0.9024390243902439,41,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.6,0.6,0.9024390243902439,0.9024390243902439,0.9024390243902439,41
0,0.8823529411764706,0.9375,0.8333333333333334,36.0,,,,,0.42857142857142855,0.3333333333333333,0.6,5.0,,,,,0.6777777777777777,6,0.15,0.05,0.42857142857142855,0.6554621848739496,0.6354166666666666,0.7166666666666667,41,0.8048780487804877,0.8048780487804879,0.8048780487804879,41,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.3333333333333333,0.6,0.8270137323221972,0.8638211382113821,0.8048780487804879,41
0,0.9166666666666666,0.9166666666666666,0.9166666666666666,36.0,,,,,0.4000000000000001,0.4,0.4,5.0,,,,,0.7666666666666666,7,0.175,0.9750000000000001,0.4000000000000001,0.6583333333333333,0.6583333333333333,0.6583333333333333,41,0.8536585365853658,0.8536585365853658,0.8536585365853658,41,naive_bayes,{'nb__alpha': 0},0.4,0.4,0.8536585365853658,0.8536585365853658,0.8536585365853658,41
0,0.9589041095890412,0.9459459459459459,0.9722222222222222,36.0,,,,,0.6666666666666665,0.75,0.6,5.0,,,,,0.8888888888888888,21,0.525,0.8250000000000001,0.6666666666666665,0.8127853881278538,0.847972972972973,0.7861111111111111,41,0.926829268292683,0.926829268292683,0.926829268292683,41,logistic_regression,"{'lr__C': 3792.690190732246, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.75,0.6,0.9232653970375321,0.9220500988793672,0.926829268292683,41
0,0.8787878787878789,0.9666666666666667,0.8055555555555556,36.0,,,,,0.5000000000000001,0.36363636363636365,0.8,5.0,,,,,0.8388888888888889,11,0.275,0.05,0.5000000000000001,0.6893939393939394,0.6651515151515152,0.8027777777777778,41,0.8048780487804877,0.8048780487804879,0.8048780487804879,41,xgboost,,0.36363636363636365,0.8,0.8325942350332595,0.8931263858093126,0.8048780487804879,41
0,0.8437499999999999,0.9642857142857143,0.75,36.0,,,,,0.4444444444444444,0.3076923076923077,0.8,5.0,,,,,0.7555555555555555,5,0.125,0.45,0.4444444444444444,0.6440972222222221,0.635989010989011,0.775,41,0.7560975609756099,0.7560975609756098,0.7560975609756098,41,adaboost,,0.3076923076923077,0.8,0.7950542005420054,0.8842133476279819,0.7560975609756098,41
0,0.9315068493150684,0.918918918918919,0.9444444444444444,36.0,,,,,0.4444444444444445,0.5,0.4,5.0,,,,,0.7388888888888889,10,0.25,0.2,0.4444444444444445,0.6879756468797564,0.7094594594594594,0.6722222222222223,41,0.8780487804878049,0.8780487804878049,0.8780487804878049,41,gradientboost,,0.5,0.4,0.8721089950625533,0.8678312458800264,0.8780487804878049,41
0,0.972972972972973,0.9473684210526315,1.0,36.0,,,,,0.7499999999999999,1.0,0.6,5.0,,,,,0.8666666666666667,24,0.6,0.5,0.7499999999999999,0.8614864864864864,0.9736842105263157,0.8,41,0.9512195121951219,0.9512195121951219,0.9512195121951219,41,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",1.0,0.6,0.9457811470006593,0.9537869062901154,0.9512195121951219,41
0,0.9438202247191012,0.9333333333333333,0.9545454545454546,44.0,,,,,0.28571428571428575,0.3333333333333333,0.25,4.0,,,,,0.8068181818181819,2,0.0625,0.125,0.28571428571428575,0.6147672552166935,0.6333333333333333,0.6022727272727273,48,0.8958333333333334,0.8958333333333334,0.8958333333333334,48,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.3333333333333333,0.25,0.8889780631353666,0.8833333333333334,0.8958333333333334,48
0,0.9555555555555557,0.9347826086956522,0.9772727272727273,44.0,,,,,0.3333333333333333,0.5,0.25,4.0,,,,,0.7187499999999999,5,0.15625,0.5,0.3333333333333333,0.6444444444444445,0.7173913043478262,0.6136363636363636,48,0.9166666666666666,0.9166666666666666,0.9166666666666666,48,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",0.5,0.25,0.9037037037037039,0.8985507246376812,0.9166666666666666,48
0,0.9318181818181818,0.9318181818181818,0.9318181818181818,44.0,,,,,0.25,0.25,0.25,4.0,,,,,0.7613636363636364,-1,-0.03125,0.875,0.25,0.5909090909090908,0.5909090909090908,0.5909090909090908,48,0.875,0.875,0.875,48,naive_bayes,{'nb__alpha': 0},0.25,0.25,0.875,0.875,0.875,48
0,0.9772727272727273,0.9772727272727273,0.9772727272727273,44.0,,,,,0.75,0.75,0.75,4.0,,,,,0.7954545454545455,21,0.65625,0.30000000000000004,0.75,0.8636363636363636,0.8636363636363636,0.8636363636363636,48,0.9583333333333334,0.9583333333333334,0.9583333333333334,48,logistic_regression,"{'lr__C': 3792.690190732246, 'lr__penalty': 'l2', 'lr__solver': 'liblinear'}",0.75,0.75,0.9583333333333334,0.9583333333333334,0.9583333333333334,48
0,0.9411764705882352,0.975609756097561,0.9090909090909091,44.0,,,,,0.5454545454545454,0.42857142857142855,0.75,4.0,,,,,0.8806818181818182,12,0.375,0.15000000000000002,0.5454545454545454,0.7433155080213902,0.7020905923344948,0.8295454545454546,48,0.8958333333333334,0.8958333333333334,0.8958333333333334,48,xgboost,,0.42857142857142855,0.75,0.908199643493761,0.9300232288037166,0.8958333333333334,48
0,0.9565217391304348,0.9166666666666666,1.0,44.0,,,,,0.0,0.0,0.0,4.0,,,,,0.5227272727272727,0,0.0,0.525,0.0,0.4782608695652174,0.4583333333333333,0.5,48,0.9166666666666666,0.9166666666666666,0.9166666666666666,48,adaboost,,0.0,0.0,0.8768115942028986,0.8402777777777777,0.9166666666666666,48
0,0.9555555555555557,0.9347826086956522,0.9772727272727273,44.0,,,,,0.3333333333333333,0.5,0.25,4.0,,,,,0.6420454545454545,5,0.15625,0.30000000000000004,0.3333333333333333,0.6444444444444445,0.7173913043478262,0.6136363636363636,48,0.9166666666666666,0.9166666666666666,0.9166666666666666,48,gradientboost,,0.5,0.25,0.9037037037037039,0.8985507246376812,0.9166666666666666,48
0,0.9545454545454546,0.9545454545454546,0.9545454545454546,44.0,,,,,0.5,0.5,0.5,4.0,,,,,0.875,10,0.3125,0.30000000000000004,0.5,0.7272727272727273,0.7272727272727273,0.7272727272727273,48,0.9166666666666666,0.9166666666666666,0.9166666666666666,48,ensemble,"dict_keys(['neural_net', 'dt', 'nb', 'logr'])",0.5,0.5,0.9166666666666666,0.9166666666666666,0.9166666666666666,48
0,0.923076923076923,1.0,0.8571428571428571,35.0,,,,,0.6153846153846153,0.4444444444444444,1.0,4.0,,,,,0.9357142857142857,17,0.53125,0.125,0.6153846153846153,0.7692307692307692,0.7222222222222222,0.9285714285714286,39,0.8717948717948718,0.8717948717948718,0.8717948717948718,39,grid_search_MLP,"{'mlpc__hidden_layer_sizes': (3, 3), 'mlpc__learning_rate_init': 0.01}",0.4444444444444444,1.0,0.8915187376725837,0.9430199430199431,0.8717948717948718,39
0,0.9722222222222222,0.9459459459459459,1.0,35.0,,,,,0.6666666666666666,1.0,0.5,4.0,,,,,0.7428571428571429,16,0.5,0.65,0.6666666666666666,0.8194444444444444,0.972972972972973,0.75,39,0.9487179487179487,0.9487179487179487,0.9487179487179487,39,decision_tree,"{'dt__criterion': 'gini', 'dt__max_depth': 3, 'dt__max_features': None, 'dt__min_samples_split': 30}",1.0,0.5,0.9408831908831908,0.9514899514899514,0.9487179487179487,39
