ID,Year_Birth,Income,Kidhome,Teenhome,num_days_customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Edu_Basic,Edu_Graduation,Edu_Master,Edu_PhD,mar_status_Married,mar_status_Single,mar_status_Together,mar_status_Widow
7128,0.6607142857142847,0.37289898310782416,0.5,0.5,0.2918454935622319,0.9191919191919192,0.0026791694574681848,0.0,0.0050968399592252805,0.0,0.005050505050505051,0.020080321285140562,0.07692307692307693,0.09090909090909091,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9500,0.3392857142857153,0.5316938398184721,0.0,0.5,0.7439198855507869,0.6666666666666667,0.1480241125251172,0.5226130653266332,0.17227319062181448,0.3938223938223938,0.393939393939394,0.3373493975903614,0.23076923076923078,0.8181818181818182,0.18181818181818182,0.5454545454545454,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2375,0.5714285714285765,0.2391062274140684,0.5,1.0,0.9184549356223175,0.7575757575757577,0.0053583389149363695,0.0,0.0050968399592252805,0.0,0.015151515151515152,0.024096385542168672,0.07692307692307693,0.0,0.0,0.09090909090909088,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1833,0.6071428571428612,0.3329061265652576,0.5,0.0,0.09155937052932739,0.9191919191919192,0.04554588077695914,0.04020100502512563,0.01834862385321101,0.07335907335907337,0.04040404040404041,0.048192771084337345,0.15384615384615385,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
954,0.3571428571428612,0.15361585007143458,0.0,0.0,0.13447782546494969,0.7777777777777778,0.0020093770931011385,0.01507537688442211,0.02446483180428135,0.1312741312741313,0.03535353535353536,0.12449799196787148,0.07692307692307693,0.18181818181818182,0.09090909090909091,0.09090909090909088,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1945,0.3928571428571459,0.6716320699218421,0.0,0.5,0.40629470672389134,0.04040404040404041,0.47622237106496984,0.18090452261306533,0.2212028542303772,0.6640926640926641,0.48484848484848486,0.6746987951807228,0.23076923076923078,0.6363636363636364,0.36363636363636365,0.45454545454545453,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5234,0.4821428571428612,0.2442747289688209,0.5,0.5,0.5050071530758227,0.8585858585858587,0.008037508372404554,0.02512562814070352,0.025484199796126403,0.0,0.045454545454545456,0.12048192771084336,0.15384615384615385,0.09090909090909091,0.09090909090909091,0.09090909090909088,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6516,0.875,0.10491427851079922,0.5,0.0,0.6695278969957079,0.37373737373737376,0.0,0.0,0.0010193679918450561,0.02702702702702703,0.020202020202020204,0.024096385542168672,0.07692307692307693,0.09090909090909091,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5835,0.6428571428571459,0.07720186570300026,0.5,0.0,0.5178826895565094,0.393939393939394,0.01406563965170797,0.010050251256281407,0.028542303771661573,0.011583011583011584,0.010101010101010102,0.03614457831325301,0.23076923076923078,0.18181818181818182,0.0,0.18181818181818182,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2678,0.8928571428571459,0.2827128330111774,0.5,0.0,0.7167381974248928,0.6262626262626263,0.0348292029470864,0.06030150753768844,0.05096839959225281,0.015444015444015444,0.18181818181818182,0.22088353413654616,0.23076923076923078,0.4545454545454546,0.0,0.09090909090909088,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9460,0.4107142857142847,0.15672535507185476,0.0,0.0,0.6251788268955649,0.7474747474747475,0.020093770931011386,0.01507537688442211,0.04791029561671764,0.07335907335907337,0.10606060606060606,0.1686746987951807,0.07692307692307693,0.2727272727272727,0.18181818181818182,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5386,0.2321428571428612,0.9127237582990166,0.0,0.0,0.6895565092989986,0.6262626262626263,0.7441393168117884,0.12060301507537688,0.8053007135575944,0.6177606177606177,0.2272727272727273,0.6907630522088353,0.0,0.4545454545454546,0.7272727272727273,0.27272727272727276,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3298,0.2857142857142847,0.4776977056895537,0.0,0.5,0.855507868383405,0.9292929292929294,0.5733422638981915,0.0,0.07747196738022427,0.04633204633204634,0.045454545454545456,0.7991967871485943,0.5384615384615385,0.8181818181818182,0.5454545454545454,0.6363636363636365,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5186,0.2678571428571459,0.5355702159845365,0.0,0.5,0.15593705293276106,0.595959595959596,0.3858004018754186,0.035175879396984924,0.11722731906218145,0.07335907335907337,0.03535353535353536,0.028112449799196783,0.15384615384615385,0.6363636363636364,0.36363636363636365,0.6363636363636365,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1168,0.6785714285714306,0.6792482561559795,0.0,0.0,0.8698140200286124,0.6262626262626263,0.21567314132618887,0.2663316582914573,0.9164118246687055,0.1312741312741313,0.20202020202020204,0.21285140562248994,0.07692307692307693,0.36363636363636365,0.5454545454545454,0.7272727272727273,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5909,0.4285714285714306,0.5358853685183629,0.0,0.5,0.40486409155937064,0.25252525252525254,0.5994641661085064,0.05025125628140704,0.10295616717635067,0.0501930501930502,0.0,0.610441767068273,0.38461538461538464,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9212,0.3928571428571459,0.6862761576603076,0.0,0.5,0.715307582260372,0.17171717171717174,0.8070997990622907,0.0,0.2395514780835882,0.07335907335907337,0.07070707070707072,0.823293172690763,0.46153846153846156,0.5454545454545454,0.2727272727272727,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1048,0.5714285714285765,0.29562358181359777,0.5,0.0,0.5007153075822601,0.11111111111111112,0.04219691895512391,0.01507537688442211,0.06829765545361877,0.03088803088803089,0.045454545454545456,0.11244979919678713,0.15384615384615385,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5302,0.8214285714285765,0.7447474577695604,0.0,0.0,0.7138769670958514,0.13131313131313133,0.19959812458137977,0.135678391959799,0.7104994903160041,0.833976833976834,0.12121212121212122,0.6666666666666666,0.07692307692307693,0.36363636363636365,0.5454545454545454,0.27272727272727276,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9771,0.8571428571428612,0.1663059921001765,0.5,0.0,0.9041487839771101,0.9797979797979799,0.0696584058941728,0.10050251256281408,0.10295616717635067,0.09266409266409267,0.07575757575757576,0.020080321285140562,0.46153846153846156,0.4545454545454546,0.09090909090909091,0.27272727272727276,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2797,0.6607142857142847,0.6788070426086226,0.0,0.5,0.44778254649499294,0.3434343434343435,0.4735432016075017,0.10050251256281408,0.1743119266055046,0.25096525096525096,0.30303030303030304,0.2008032128514056,0.07692307692307693,0.8181818181818182,0.6363636363636364,0.6363636363636365,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2928,0.625,0.4739263803680982,0.0,0.5,0.8226037195994276,0.6363636363636365,0.5284661754855995,0.0,0.14475025484199797,0.04633204633204634,0.045454545454545456,0.15261044176706826,0.15384615384615385,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8962,0.625,0.3867867047651063,0.5,0.5,0.10443490701001412,0.18181818181818182,0.0174146014735432,0.0,0.00815494393476045,0.0,0.0,0.012048192771084336,0.15384615384615385,0.18181818181818182,0.0,0.09090909090909088,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3281,0.3571428571428612,0.43757878813345663,0.5,0.5,0.340486409155937,0.696969696969697,0.13797722705961152,0.05025125628140704,0.06829765545361877,0.11583011583011583,0.13636363636363638,0.285140562248996,0.46153846153846156,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10972,0.1607142857142847,0.6807084628960417,0.0,0.0,0.15879828326180245,0.5252525252525253,0.4186202277294039,0.17587939698492464,0.17227319062181448,0.22393822393822393,0.08585858585858587,0.14056224899598393,0.07692307692307693,0.36363636363636365,0.2727272727272727,0.3636363636363636,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10839,0.6428571428571459,0.3023678460374821,0.5,0.5,0.10872675250357666,0.42424242424242425,0.004018754186202277,0.02512562814070352,0.0050968399592252805,0.03088803088803089,0.0,0.020080321285140562,0.15384615384615385,0.09090909090909091,0.0,0.09090909090909088,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6365,0.8392857142857153,0.24046138330952183,0.0,0.0,0.42918454935622297,0.05050505050505051,0.006697923643670462,0.06030150753768844,0.012232415902140675,0.09652509652509653,0.005050505050505051,0.08032128514056225,0.07692307692307693,0.18181818181818182,0.0,0.09090909090909088,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6457,0.6428571428571459,0.6029078073787713,0.0,0.5,0.044349070100142995,0.7777777777777778,0.35298057602143335,0.12060301507537688,0.2344546381243629,0.12355212355212356,0.12121212121212122,0.2610441767068273,0.15384615384615385,0.5454545454545454,0.36363636363636365,0.909090909090909,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,0.7321428571428612,0.877857382973359,0.0,0.0,0.703862660944206,0.33333333333333337,0.550569323509712,0.5728643216080402,0.11009174311926606,0.6911196911196912,0.6919191919191919,0.4578313253012048,0.07692307692307693,0.6363636363636364,0.8181818181818182,0.6363636363636365,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8754,0.6071428571428612,0.39465501302630474,0.0,0.5,0.585121602288984,0.25252525252525254,0.009377093101138647,0.0,0.0030581039755351687,0.0,0.0,0.012048192771084336,0.07692307692307693,0.09090909090909091,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1340,0.8214285714285765,0.8972392638036809,0.0,0.0,0.09442060085836923,0.42424242424242425,0.36905559276624245,0.6884422110552764,0.8073394495412844,0.6911196911196912,0.5202020202020202,0.1325301204819277,0.07692307692307693,0.5454545454545454,0.6363636363636364,1.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11039,0.625,0.46692999411715264,0.0,0.5,0.40772532188841204,0.5151515151515152,0.05492297387809779,0.1658291457286432,0.05504587155963303,0.27413127413127414,0.15151515151515152,0.1646586345381526,0.15384615384615385,0.4545454545454546,0.18181818181818182,0.18181818181818182,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3526,0.5,0.3250588284729809,0.5,0.5,0.21888412017167358,0.5858585858585859,0.021433355659745478,0.0,0.0050968399592252805,0.0,0.0,0.004016064257028112,0.15384615384615385,0.09090909090909091,0.0,0.09090909090909088,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
610,0.2321428571428612,0.48421085805529873,0.5,0.5,0.988555078683834,0.6060606060606061,0.2337575351640991,0.020100502512562814,0.07951070336391437,0.02316602316602317,0.0,0.17269076305220882,0.6153846153846154,0.6363636363636364,0.18181818181818182,0.3636363636363636,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6919,0.6785714285714306,0.19669720144549963,0.5,0.0,0.5579399141630903,0.393939393939394,0.0026791694574681848,0.035175879396984924,0.015290519877675842,0.0501930501930502,0.045454545454545456,0.06024096385542168,0.23076923076923078,0.18181818181818182,0.09090909090909091,0.09090909090909088,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5534,0.625,0.42343894444911334,0.0,0.5,0.36051502145922765,0.30303030303030304,0.08238446081714668,0.005025125628140704,0.02650356778797146,0.007722007722007722,0.0,0.2891566265060241,0.15384615384615385,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.7000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6543,0.0892857142857153,0.5814249096562736,0.0,0.0,0.7582260371959944,0.4545454545454546,0.34896182183523106,0.8442211055276382,0.7196738022426097,0.3088803088803089,0.38383838383838387,0.24497991967871482,0.07692307692307693,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2878,0.125,0.6300109252878393,0.0,0.5,0.3919885550786839,0.9393939393939394,0.10850636302746149,0.15577889447236182,0.12945973496432214,0.03088803088803089,0.08585858585858587,0.2771084337349397,0.15384615384615385,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9725,0.4642857142857153,0.22338011597613244,0.5,0.5,0.03433476394849766,0.16161616161616163,0.0053583389149363695,0.0,0.0030581039755351687,0.0,0.0,0.004016064257028112,0.07692307692307693,0.09090909090909091,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6177,0.8035714285714306,0.27264896209765527,0.5,0.0,0.5965665236051501,0.32323232323232326,0.050904219691895514,0.05025125628140704,0.057084607543323146,0.011583011583011584,0.005050505050505051,0.09236947791164658,0.15384615384615385,0.36363636363636365,0.0,0.18181818181818182,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8923,0.5892857142857153,0.8027670392469956,0.0,0.0,0.6251788268955649,0.12121212121212122,0.34427327528466173,0.11055276381909548,0.746177370030581,0.16216216216216217,1.0,0.31726907630522083,0.07692307692307693,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1544,0.4821428571428612,0.7761156399697453,0.0,0.0,0.792560801144492,0.5151515151515152,0.49631614199598123,0.3417085427135678,0.7023445463812437,0.8648648648648649,0.3434343434343435,0.41365461847389556,0.07692307692307693,0.36363636363636365,0.18181818181818182,0.7272727272727273,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9829,0.6785714285714306,0.22152071602655687,0.5,0.0,0.19599427753934195,0.42424242424242425,0.014735432016075016,0.020100502512562814,0.017329255861365956,0.04633204633204634,0.05050505050505051,0.05220883534136546,0.23076923076923078,0.18181818181818182,0.0,0.18181818181818182,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10967,0.4107142857142847,0.27185057567862847,0.5,0.5,0.7267525035765381,0.38383838383838387,0.022103148024112524,0.03015075376884422,0.040774719673802244,0.011583011583011584,0.03535353535353536,0.040160642570281124,0.23076923076923078,0.18181818181818182,0.0,0.18181818181818182,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8955,0.3035714285714306,0.3461530380704261,0.0,1.0,0.19027181688125872,0.5454545454545455,0.023442732752846616,0.0,0.004077471967380225,0.0,0.0,0.040160642570281124,0.07692307692307693,0.09090909090909091,0.09090909090909091,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5263,0.6607142857142847,0.24745776956046728,0.5,0.0,0.748211731044349,1.0,0.003348961821835231,0.05025125628140704,0.01325178389398573,0.011583011583011584,0.04040404040404041,0.0642570281124498,0.07692307692307693,0.09090909090909091,0.0,0.09090909090909088,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7610,0.7678571428571459,0.3129674762585091,0.5,0.0,0.6251788268955649,0.32323232323232326,0.1841929002009377,0.0,0.08766564729867483,0.03861003861003861,0.11616161616161617,0.2650602409638554,0.38461538461538464,0.5454545454545454,0.2727272727272727,0.27272727272727276,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6271,0.2142857142857153,0.4556055130683251,0.0,0.5,0.014306151645207432,0.13131313131313133,0.035498995311453445,0.0,0.00815494393476045,0.0,0.0,0.008032128514056224,0.07692307692307693,0.18181818181818182,0.0,0.09090909090909088,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
898,0.8214285714285765,0.16783973443146483,0.5,0.0,0.3590844062947065,0.393939393939394,0.025452109845947757,0.07537688442211056,0.05504587155963303,0.011583011583011584,0.04040404040404041,0.11646586345381525,0.23076923076923078,0.2727272727272727,0.0,0.18181818181818182,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3182,0.5892857142857153,0.4134170938734347,0.5,0.5,0.1287553648068669,0.8181818181818182,0.06430006697923643,0.005025125628140704,0.08053007135575943,0.02702702702702703,0.005050505050505051,0.31726907630522083,0.46153846153846156,0.4545454545454546,0.09090909090909091,0.09090909090909088,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1324,0.8571428571428612,0.329565509706698,0.5,0.0,0.5650929899856938,0.9393939393939394,0.015405224380442062,0.01507537688442211,0.02140672782874618,0.011583011583011584,0.09595959595959597,0.08835341365461846,0.15384615384615385,0.2727272727272727,0.0,0.09090909090909088,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4947,0.4642857142857153,0.8621732918732666,0.0,0.0,0.9327610872675249,0.4444444444444445,0.40589417280643,0.12060301507537688,0.9928644240570846,0.7606177606177607,0.9797979797979799,0.2570281124497992,0.07692307692307693,0.6363636363636364,0.6363636363636364,0.6363636363636365,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6710,0.1964285714285765,0.5327863686024036,1.0,0.5,0.8426323319027182,0.8484848484848485,0.04554588077695914,0.005025125628140704,0.01325178389398573,0.011583011583011584,0.025252525252525256,0.05220883534136546,0.07692307692307693,0.18181818181818182,0.0,0.18181818181818182,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2125,0.3392857142857153,0.5833788553659971,0.0,0.0,0.32331902718168815,0.8282828282828284,0.12993971868720697,0.3065326633165829,0.48929663608562696,0.8687258687258688,0.5656565656565657,0.12048192771084336,0.07692307692307693,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8527,0.4464285714285765,0.6117635935792923,0.5,0.5,0.2918454935622319,0.37373737373737376,0.16008037508372405,0.035175879396984924,0.12130479102956168,0.015444015444015444,0.07575757575757576,0.04417670682730923,0.38461538461538464,0.5454545454545454,0.18181818181818182,0.3636363636363636,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5332,0.3571428571428612,0.7879233549037734,0.0,0.0,0.4821173104434906,0.020202020202020204,0.24246483590087073,0.25125628140703515,0.4393476044852192,0.5173745173745173,0.1767676767676768,0.21686746987951805,0.07692307692307693,0.2727272727272727,0.5454545454545454,0.45454545454545453,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9265,0.2321428571428612,0.7093768383897806,0.0,0.5,0.7668097281831185,0.7474747474747475,0.6195579370395178,0.32160804020100503,0.18246687054026506,0.5135135135135135,0.06060606060606061,0.3092369477911646,0.15384615384615385,0.8181818181818182,0.36363636363636365,0.3636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4673,0.4107142857142847,0.775275233212875,0.0,0.5,0.8683834048640917,0.17171717171717174,0.6724715338245144,0.06030150753768844,0.14780835881753315,0.12355212355212356,0.06060606060606061,0.14457831325301204,0.23076923076923078,0.9090909090909092,0.2727272727272727,0.27272727272727276,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5138,0.1785714285714306,0.21871585847550212,0.0,0.5,0.759656652360515,0.686868686868687,0.012726054922973878,0.005025125628140704,0.014271151885830786,0.011583011583011584,0.010101010101010102,0.01606425702811245,0.07692307692307693,0.09090909090909091,0.0,0.09090909090909088,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6262,0.3928571428571459,0.6798575510547105,0.0,0.0,0.636623748211731,0.9393939393939394,0.5465505693235096,0.21105527638190955,0.45871559633027525,0.21235521235521235,0.2828282828282829,0.6184738955823292,0.07692307692307693,0.2727272727272727,0.9090909090909092,0.5454545454545454,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10352,0.4107142857142847,0.2806223212034625,0.5,0.5,0.944206008583691,0.020202020202020204,0.03348961821835231,0.020100502512562814,0.028542303771661573,0.02316602316602317,0.015151515151515152,0.10441767068273092,0.23076923076923078,0.2727272727272727,0.09090909090909091,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2574,0.6607142857142847,0.5724850827800655,0.0,0.5,0.7353361945636623,0.27272727272727276,0.7032819825853985,0.06030150753768844,0.14678899082568808,0.0,0.0,0.09638554216867469,0.23076923076923078,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
902,0.7142857142857153,0.5829691570720228,0.5,0.0,0.1673819742489271,0.7474747474747475,0.15003348961821836,0.06030150753768844,0.0489296636085627,0.015444015444015444,0.06060606060606061,0.048192771084337345,0.07692307692307693,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2488,0.2857142857142847,0.25101899319270526,0.5,0.5,0.6623748211731044,0.8080808080808082,0.015405224380442062,0.005025125628140704,0.025484199796126403,0.0,0.04040404040404041,0.028112449799196783,0.3076923076923077,0.18181818181818182,0.09090909090909091,0.09090909090909088,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9224,0.5714285714285765,0.5017228338515841,0.0,0.5,0.8068669527896994,0.8181818181818182,0.5525787006028131,0.04020100502512563,0.05402650356778797,0.04247104247104247,0.0,0.9718875502008031,0.15384615384615385,0.7272727272727273,0.9090909090909092,0.27272727272727276,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10432,0.6071428571428612,0.12444323052357341,0.5,0.0,0.21459227467811148,0.26262626262626265,0.0013395847287340924,0.0,0.009174311926605505,0.011583011583011584,0.030303030303030304,0.008032128514056224,0.07692307692307693,0.09090909090909091,0.0,0.09090909090909088,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,0.6607142857142847,0.1416190436171107,0.0,0.0,0.6080114449213161,0.14141414141414144,0.0013395847287340924,0.06030150753768844,0.010193679918450561,0.02316602316602317,0.06565656565656566,0.12048192771084336,0.07692307692307693,0.2727272727272727,0.09090909090909091,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
